Reports,Отчёты,module,Magento_Search
Search Terms Report,Отчёт: поисковые запросы,module,Magento_Search
You saved the search term.,Вы сохранили поисковый запрос.,module,Magento_Search
Something went wrong while saving the search query.,Что-то пошло не так во время сохранения поискового запроса.,module,Magento_Search
You already have an identical search term query.,У вас уже есть идентичный поисковый запрос.,module,Magento_Search
"Your search query can't be longer than %1, so we shortened your query.","Ваш поисковый запрос не может быть длиннее %1, поэтому мы укоротили ваш запрос.",module,Magento_Search
All Websites,Все сайты,module,Magento_Search
    All Store Views,    Все представления магазина,module,Magento_Search
All Store Views,Все представления магазина,module,Magento_Search
Delete,Удалить,module,Magento_Search
Are you sure you want to delete synonym group with id: %1?,Вы действительно хотите удалить группу синонимов с ид: %1?,module,Magento_Search
View/Edit,Просмотр/Редактирование,module,Magento_Search
Search entire store here...,Поиск по сайту,module,Magento_Search
There are no search terms available.,Нет доступных поисковых выражений.,module,Magento_Search
Account Activity,Активность учётной записи,module,Magento_Security
Someone logged into this account from another device or browser. Your current session is terminated.,Кто-то воспользовался данной учётной записью с другого устройства или браузера. Текущий сеанс завершён.,module,Magento_Security
Your current session is terminated by another user of this account.,Текущий сеанс завершён другим пользователем данной учётной записи.,module,Magento_Security
Your account is temporarily disabled.,Ваша учётная запись временно заблокирована.,module,Magento_Security
Your current session has been expired.,Время текущего сеанса истекло.,module,Magento_Security
By IP,По IP,module,Magento_Security
By Email,По Email,module,Magento_Security
None,Отсутствует,module,Magento_Security
some error,какая-то ошибка,module,Magento_Security
IP Address,IP адрес,module,Magento_Security
Are you sure that you want to log out all other sessions?,Вы действительно хотите завершить все другие сеансы?,module,Magento_Security
Log out all other sessions,Завершить все другие сеансы,module,Magento_Security
This computer is using IP address %1.,IP адрес этого компьютера %1.,module,Magento_Security
Page not found.,Страница не найдена.,module,Magento_SendFriend
You can't send messages more than %1 times an hour.,Вы не можете отправлять больше %1 сообщений в час.,module,Magento_SendFriend
The link to a friend was sent.,Ссылка отправлена другу.,module,Magento_SendFriend
We found some problems with the data.,Мы нашли какие-то ошибки с данными.,module,Magento_SendFriend
Some emails were not sent.,Некоторые письма не были отправлены.,module,Magento_SendFriend
You've met your limit of %1 sends in an hour.,Вы достигли ограничения на отсылку писем в час: %1 раз(а).,module,Magento_SendFriend
Please enter a sender name.,"Пожалуйста, введите имя отправителя.",module,Magento_SendFriend
Invalid Sender Email,Неверный адрес электронной почты отправителя,module,Magento_SendFriend
Please enter a message.,"Пожалуйста, введите сообщение.",module,Magento_SendFriend
Please specify at least one recipient.,"Пожалуйста, укажите хотя бы одного получателя.",module,Magento_SendFriend
Please enter a correct recipient email address.,"Пожалуйста, введите правильный адрес электронной почты получателя.",module,Magento_SendFriend
No more than %1 emails can be sent at a time.,Максимум одновременно отправляемых писем: %1 шт.,module,Magento_SendFriend
Please define a correct product instance.,"Пожалуйста, укажите правильный экземпляр товара.",module,Magento_SendFriend
Invalid Sender Information,Неверная информация об отправителе,module,Magento_SendFriend
Please define the correct sender information.,"Пожалуйста, укажите правильную информацию об отправителе.",module,Magento_SendFriend
IP Address,IP адрес,module,Magento_SendFriend
Cookie (unsafe),Cookie (небезопасно),module,Magento_SendFriend
No Product Exception.,Ошибка: нет товара.,module,Magento_SendFriend
No Category Exception.,Ошибка: нет категории.,module,Magento_SendFriend
Some error,Какая-то ошибка,module,Magento_SendFriend
Exception.,Ошибка.,module,Magento_SendFriend
Remove Recipent,Удалить получателя,module,Magento_SendFriend
Remove,Удалить,module,Magento_SendFriend
Name,Имя,module,Magento_SendFriend
* Required Fields,* Обязательные поля,module,Magento_SendFriend
Sender,Отправитель,module,Magento_SendFriend
Message,Сообщение,module,Magento_SendFriend
Invitee,Адресат,module,Magento_SendFriend
Maximum %1 email addresses allowed.,Максимально разрешённое кол-во адресов электронной почты: %1 шт.,module,Magento_SendFriend
Add Invitee,Добавить адресата,module,Magento_SendFriend
Send Email,Отправить письмо,module,Magento_SendFriend
Back,Вернуться,module,Magento_SendFriend
New Shipment for Order #%1,Новая доставка для заказа #%1,module,Magento_Shipping
Submit Shipment,Создать доставку,module,Magento_Shipping
Products should be added to package(s),Товары должны быть добавлены в пакет(ы),module,Magento_Shipping
The value that you entered is not valid.,Введённое значение неправильное.,module,Magento_Shipping
Add Tracking Number,Добавить номер отслеживания,module,Magento_Shipping
Custom Value,Индивидуальное значение,module,Magento_Shipping
Add,Добавить,module,Magento_Shipping
Send Tracking Information,Отправить информацию для отслеживания,module,Magento_Shipping
Are you sure you want to send a Shipment email to customer?,Вы действительно хотите отправить письмо о доставке клиенту?,module,Magento_Shipping
Print,Распечатать,module,Magento_Shipping
the shipment email was sent,письмо о доставке было послано,module,Magento_Shipping
the shipment email is not sent,письмо о доставке НЕ было послано,module,Magento_Shipping
Shipment #%1 | %3 (%2),Доставка #%1 | %3 (%2),module,Magento_Shipping
Create Shipping Label...,Создание квитка доставки...,module,Magento_Shipping
Print Shipping Label,Распечатать квиток доставки,module,Magento_Shipping
Show Packages,Показать пакеты,module,Magento_Shipping
About Your Shipment,О вашей доставке,module,Magento_Shipping
Order # %1,Заказ # %1,module,Magento_Shipping
Back to My Orders,Вернуться к Моим заказам,module,Magento_Shipping
View Another Order,Просмотреть другой заказ,module,Magento_Shipping
Please enter a comment.,"Пожалуйста, введите комментарий.",module,Magento_Shipping
Cannot add new comment.,Невозможно добавить новый комментарий.,module,Magento_Shipping
Please specify a carrier.,"Пожалуйста, укажите службу доставки.",module,Magento_Shipping
Please enter a tracking number.,"Пожалуйста, введите номер отслеживания.",module,Magento_Shipping
Shipments,Доставки,module,Magento_Shipping
Cannot add tracking number.,Невозможно добавить номер отслеживания.,module,Magento_Shipping
An error occurred while creating shipping label.,Ошибка при создании квитка доставки.,module,Magento_Shipping
Cannot send shipment information.,Невозможно отправить информацию о доставке.,module,Magento_Shipping
There are no shipping labels related to selected orders.,Нет связанных квитков доставки с выбранными заказами.,module,Magento_Shipping
New Shipment,Новая доставка,module,Magento_Shipping
We can't delete tracking number.,Мы не можем удалить номер отслеживания.,module,Magento_Shipping
We can't save the shipment right now.,Мы не можем сохранить доставку в данный момент.,module,Magento_Shipping
The shipment has been created.,Доставка создана.,module,Magento_Shipping
Cannot save shipment.,Невозможно сохранить доставку.,module,Magento_Shipping
The order no longer exists.,Заказ больше не существует.,module,Magento_Shipping
Cannot do shipment for the order separately from invoice.,Невозможно создать доставку для заказа отличную от счёта.,module,Magento_Shipping
Cannot do shipment for the order.,Невозможно создать доставку для заказа.,module,Magento_Shipping
There are no shipping labels related to selected shipments.,Нет связанных квитков доставки с доставками.,module,Magento_Shipping
Page not found.,Страница не найдена.,module,Magento_Shipping
Tracking Information,Информация для отслеживании,module,Magento_Shipping
The shipping module is not available.,Модуль доставки недоступен.,module,Magento_Shipping
All Allowed Countries,Все разрешённые страны,module,Magento_Shipping
Specific Countries,Определённые страны,module,Magento_Shipping
Development,В разработке,module,Magento_Shipping
Divide to equal weight (one request),Разделить на одинаковые веса (один запрос),module,Magento_Shipping
Use origin weight (few requests),Использовать оригинальный вес (несколько запросов),module,Magento_Shipping
Packages,Пакеты,module,Magento_Shipping
Package,Пакет,module,Magento_Shipping
Type,Тип,module,Magento_Shipping
Length,Длина,module,Magento_Shipping
Signature Confirmation,Подтверждение подписи,module,Magento_Shipping
Customs Value,Другое значение,module,Magento_Shipping
Width,Ширина,module,Magento_Shipping
Contents,Содержание,module,Magento_Shipping
Total Weight,Общий вес,module,Magento_Shipping
Height,Высота,module,Magento_Shipping
Size,Размер,module,Magento_Shipping
Girth,Размер,module,Magento_Shipping
Items in the Package,Позиции в пакете,module,Magento_Shipping
Product,Товар,module,Magento_Shipping
Weight,Вес,module,Magento_Shipping
Qty Ordered,Кол-во заказанных,module,Magento_Shipping
Qty,Кол-во,module,Magento_Shipping
Shipping labels is not available.,Квитки доставки недоступны.,module,Magento_Shipping
Response info is not exist.,Информация ответа не существует.,module,Magento_Shipping
Invalid carrier: %1,Неправильная служба доставки: %1,module,Magento_Shipping
Per Order,За заказ,module,Magento_Shipping
Per Package,на упаковку,module,Magento_Shipping
Fixed,Фиксированное значение,module,Magento_Shipping
Percent,Процент,module,Magento_Shipping
Tracking information is unavailable.,Информация для отслеживания недоступна.,module,Magento_Shipping
message,сообщение,module,Magento_Shipping
Email has not been sent,Письмо не было послано,module,Magento_Shipping
Payment &amp; Shipping Method,Методы оплаты и доставки,module,Magento_Shipping
Payment Information,Информация об оплате,module,Magento_Shipping
The order was placed using %1.,Заказ был сделан с использованием %1.,module,Magento_Shipping
Shipping Information,Информация о доставке,module,Magento_Shipping
Total Shipping Charges,Итоговая сумма за доставку,module,Magento_Shipping
Incl. Tax,Включая налог,module,Magento_Shipping
Items to Ship,Позиций к отгрузке,module,Magento_Shipping
Qty to Ship,Кол-во к отправке,module,Magento_Shipping
Ship,Доставить,module,Magento_Shipping
Shipment Comments,Комментарии к доставке,module,Magento_Shipping
Comment Text,Текст комментария,module,Magento_Shipping
Shipment Options,Параметры доставки,module,Magento_Shipping
Create Shipping Label,Создать квиток доставки.,module,Magento_Shipping
Append Comments,Добавить комментарии,module,Magento_Shipping
Email Copy of Shipment,Копия письма о доставке,module,Magento_Shipping
Invalid value(s) for Qty to Ship,Неверные значения для поля Кол-во к отправке,module,Magento_Shipping
Select All,Выбрать все,module,Magento_Shipping
Product Name,Название товара,module,Magento_Shipping
Delete,Удалить,module,Magento_Shipping
Create Packages,Создать пакеты,module,Magento_Shipping
Cancel,Отмена,module,Magento_Shipping
Save,Сохранить,module,Magento_Shipping
Add Package,Добавить пакет,module,Magento_Shipping
Add Selected Product(s) to Package,Добавить выбранные товары в пакет,module,Magento_Shipping
cm,см.,module,Magento_Shipping
lb,фунт,module,Magento_Shipping
kg,кг,module,Magento_Shipping
Delete Package,Удалить пакет,module,Magento_Shipping
Explanation,Объяснение,module,Magento_Shipping
Carrier,Служба доставки,module,Magento_Shipping
Title,Заголовок,module,Magento_Shipping
Number,Номер,module,Magento_Shipping
Action,Действие,module,Magento_Shipping
Are you sure?,Вы уверены?,module,Magento_Shipping
Shipping &amp; Handling Information,Информация о доставке,module,Magento_Shipping
Track Order,Отслеживание заказа,module,Magento_Shipping
No shipping information available,Информация о доставке не доступна,module,Magento_Shipping
Shipping and Tracking Information,Информация о доставке и отслеживании,module,Magento_Shipping
Track this shipment,Отследить груз,module,Magento_Shipping
Items Shipped,Позиции доставки,module,Magento_Shipping
Order Total,Сумма заказа,module,Magento_Shipping
Shipment History,История доставки,module,Magento_Shipping
Qty Shipped,Кол-во отправленных,module,Magento_Shipping
Print All Shipments,Распечатать все доставки,module,Magento_Shipping
Shipment #,Номер отправления,module,Magento_Shipping
Print Shipment,Распечатать доставку,module,Magento_Shipping
Tracking Number(s):,Номера почтовых отправлений:,module,Magento_Shipping
SKU,Артикул,module,Magento_Shipping
Order tracking,Отслеживание заказа,module,Magento_Shipping
Tracking Number:,Номер отслеживания:,module,Magento_Shipping
Carrier:,Служба доставки:,module,Magento_Shipping
Error:,Ошибка:,module,Magento_Shipping
Tracking information is currently not available. Please ,Информация для отслеживания в настоящий момент недоступна. Пожалуйста ,module,Magento_Shipping
contact us,свяжитесь с нами,module,Magento_Shipping
 for more information or , для получения дополнительной информации или ,module,Magento_Shipping
email us at ,напишите нам на ,module,Magento_Shipping
Info:,Информация:,module,Magento_Shipping
Track:,Отслеживание:,module,Magento_Shipping
Delivered on:,Поставлено:,module,Magento_Shipping
N/A,Н/Д,module,Magento_Shipping
There is no tracking available for this shipment.,Для этой отгрузки отслеживание недоступно.,module,Magento_Shipping
There is no tracking available.,Отслеживание недоступно.,module,Magento_Shipping
Close Window,Закрыть окно,module,Magento_Shipping
Track history,История отслеживания,module,Magento_Shipping
Location,Местоположение,module,Magento_Shipping
Date,Дата,module,Magento_Shipping
Local Time,Местное время,module,Magento_Shipping
Description,Описание,module,Magento_Shipping
Save & Generate,Сохранить и сгенерировать,module,Magento_Sitemap
Edit Sitemap,Редактировать карту сайта,module,Magento_Sitemap
New Sitemap,Новая карта сайта,module,Magento_Sitemap
Sitemap Information,Информация о карте сайта,module,Magento_Sitemap
Sitemap,Карта сайта,module,Magento_Sitemap
Filename,Имя файла,module,Magento_Sitemap
example: sitemap.xml,пример: sitemap.xml,module,Magento_Sitemap
Path,Путь,module,Magento_Sitemap
"example: ""/sitemap/"" or ""/"" for base path (path must be writeable)","пример: ""/sitemap/"" или ""/"" для базового пути (должны быть права на запись)",module,Magento_Sitemap
Store View,Store View,module,Magento_Sitemap
Generate,Сгенерировать,module,Magento_Sitemap
XML Sitemap,XML карта сайта,module,Magento_Sitemap
Add Sitemap,Добавить карту сайта,module,Magento_Sitemap
Catalog,Каталог,module,Magento_Sitemap
You deleted the sitemap.,Вы удалили карту сайта.,module,Magento_Sitemap
We can't find a sitemap to delete.,Мы не можем найти карту сайта для удаления.,module,Magento_Sitemap
This sitemap no longer exists.,Карта сайта больше не существует.,module,Magento_Sitemap
Site Map,Карта сайта,module,Magento_Sitemap
New Site Map,Новая карта сайта,module,Magento_Sitemap
"The sitemap ""%1"" has been generated.","Карта сайта ""%1"" создана.",module,Magento_Sitemap
We can't generate the sitemap right now.,Мы не можем создать карту сайту в данный момент.,module,Magento_Sitemap
We can't find a sitemap to generate.,Мы не можем найти карту сайта для генерации.,module,Magento_Sitemap
You saved the sitemap.,Вы сохранили карту сайта.,module,Magento_Sitemap
The priority must be between 0 and 1.,Приоритет должен быть в интервале между 0 и 1.,module,Magento_Sitemap
Always,Всегда,module,Magento_Sitemap
Hourly,Каждый час,module,Magento_Sitemap
Daily,Ежедневно,module,Magento_Sitemap
Weekly,Еженедельно,module,Magento_Sitemap
Monthly,Ежемесячно,module,Magento_Sitemap
Yearly,Ежегодно,module,Magento_Sitemap
Never,Никогда,module,Magento_Sitemap
File handler unreachable,Идентификатор файла недоступен,module,Magento_Sitemap
Please define a correct path.,"Пожалуйста, укажите правильный путь.",module,Magento_Sitemap
"Please create the specified folder ""%1"" before saving the sitemap.","Пожалуйста, создайте указанную папку ""%1"" перед сохранением карты сайта.",module,Magento_Sitemap
"Please make sure that ""%1"" is writable by the web-server.","Пожалуйста, убедитесь что папка ""%1"" доступна для записи.",module,Magento_Sitemap
"Please use only letters (a-z or A-Z), numbers (0-9) or underscores (_) in the filename. No spaces or other characters are allowed.","Пожалуйста, используйте в имени файла только буквы (a-z или A-Z), цифры (0-9) или подчёркивание (_). Пробелы или другие символы не разрешены.",module,Magento_Sitemap
None,Отсутствует,module,Magento_Sitemap
Base Only,Только основную,module,Magento_Sitemap
All,Все,module,Magento_Sitemap
Current store is not active.,Текущий магазин не активен.,module,Magento_Store
Requested store is inactive,Запрошенный магазин не активен,module,Magento_Store
Requested store is not found,Запрошенный магазин не найден,module,Magento_Store
Environment emulation nesting is not allowed.,Вложенность эмуляции окружения запрещена.,module,Magento_Store
Invalid scope object,Неверный объект области действия,module,Magento_Store
Store with the same code,Магазин с таким же кодом,module,Magento_Store
Website with the same code,Сайт с таким же кодом,module,Magento_Store
"Website code may only contain letters (a-z), numbers (0-9) or underscore (_), and the first character must be a letter.","Код сайта может содержать только буквы (a-z), цифры (0-9) или подчёркивания (_). Первый символ должен быть буквой.",module,Magento_Store
Name is required,Поле Название обязательное,module,Magento_Store
"The store code may contain only letters (a-z), numbers (0-9) or underscore (_), and the first character must be a letter.","Код магазина может содержать только буквы (a-z), цифры (0-9) или подчёркивания (_). Первый символ должен быть буквой.",module,Magento_Store
Store is inactive,Магазин не активен,module,Magento_Store
Default store is inactive,Магазин по умолчанию не активен,module,Magento_Store
All Store Views,Все представления магазина,module,Magento_Store
-- Please Select --,"-- Пожалуйста, выберите --",module,Magento_Store
Admin,Панель администрирования,module,Magento_Store
Default website is not defined,Сайт по умолчанию не определён,module,Magento_Store
More than one default website is defined,Определено больше одного сайта по умолчанию,module,Magento_Store
Your Language:,Ваш язык:,module,Magento_Store
Your Language,Ваш язык,module,Magento_Store
Language,Язык,module,Magento_Store
Select Store,Выберите магазин,module,Magento_Store
Admin is a required field in the each row,Поле Admin является обязательным для каждой строки,module,Magento_Swatches
Is Default,По умолчанию,module,Magento_Swatches
Sort Option,Сортировать варианты,module,Magento_Swatches
Delete,Удалить,module,Magento_Swatches
Clear,Очистить,module,Magento_Swatches
Step 2: Attribute Values,Шаг 2: Значения атрибутов,module,Magento_Swatches
Sort Variations,Сортировать варианты,module,Magento_Swatches
Options,Варианты,module,Magento_Swatches
Select All,Выбрать все,module,Magento_Swatches
Deselect All,Отменить все,module,Magento_Swatches
Remove Attribute,Удалить атрибут,module,Magento_Swatches
Create New Value,Создать новое значение,module,Magento_Swatches
Code,Код,module,Magento_TaxImportExport
Country,Страна,module,Magento_TaxImportExport
State,Штат,module,Magento_TaxImportExport
Zip/Post Code,Почтовый индекс,module,Magento_TaxImportExport
Rate,Ставка,module,Magento_TaxImportExport
Zip/Post is Range,Диапазон почтовых индексов,module,Magento_TaxImportExport
Range From,Диапазон от,module,Magento_TaxImportExport
Range To,Диапазон до,module,Magento_TaxImportExport
Tax Zones and Rates,Налоговые зоны и ставки,module,Magento_TaxImportExport
Import and Export Tax Rates,Импорт и Экспорт налоговых ставок,module,Magento_TaxImportExport
The tax rate has been imported.,Налоговая ставка импортирована.,module,Magento_TaxImportExport
Invalid file upload attempt,Попытка загрузить неправильный файл,module,Magento_TaxImportExport
Invalid file upload attempt.,Попытка закачки неправильного файла.,module,Magento_TaxImportExport
Invalid file format.,Неправильный формат файла.,module,Magento_TaxImportExport
One of the countries has invalid code.,У одной из стран неправильный код.,module,Magento_TaxImportExport
Import Tax Rates,Импорт налоговых ставок,module,Magento_TaxImportExport
Export Tax Rates,Экспорт налоговых ставок,module,Magento_TaxImportExport
Tax Rate Information,Информация о налоговой ставке,module,Magento_Tax
Tax Identifier,Идентификатор налога,module,Magento_Tax
Zip/Post is Range,Диапазон почтовых индексов,module,Magento_Tax
Zip/Post Code,Почтовый индекс,module,Magento_Tax
*' - matches any; 'xyz*' - matches any that begins on 'xyz' and are not longer than %1.,"*' - соответствует всему; 'xyz*' - соответствует всему, что начинается на 'xyz' и не длиннее %1.",module,Magento_Tax
Range From,Диапазон от,module,Magento_Tax
Range To,Диапазон до,module,Magento_Tax
State,Штат,module,Magento_Tax
Country,Страна,module,Magento_Tax
Rate Percent,Процентная ставка,module,Magento_Tax
Tax Titles,Название/заголовок налога,module,Magento_Tax
Add New Tax Rate,Добавить налоговую ставку,module,Magento_Tax
Back,Вернуться,module,Magento_Tax
Reset,Сбросить,module,Magento_Tax
Delete Rate,Удалить ставку,module,Magento_Tax
Are you sure you want to do this?,Вы действительно хотите это сделать?,module,Magento_Tax
Save Rate,Сохранить ставку,module,Magento_Tax
Manage Tax Rules,Управление налоговыми правилами,module,Magento_Tax
Add New Tax Rule,Добавить налоговое правило,module,Magento_Tax
Save Rule,Сохранить правило,module,Magento_Tax
Delete Rule,Удалить правило,module,Magento_Tax
Save and Continue Edit,Сохранить и продолжить редактирование,module,Magento_Tax
Tax Rule Information,Информация о налоговом правиле,module,Magento_Tax
Name,Имя,module,Magento_Tax
Customer Tax Class,Налоговый класс для клиента,module,Magento_Tax
Product Tax Class,Налоговый класс для товара,module,Magento_Tax
Tax Rate,Налоговая ставка,module,Magento_Tax
Priority,Приоритет,module,Magento_Tax
"Tax rates at the same priority are added, others are compounded.","Налоговые ставки с одинаковым приоритетом складываются, остальные вычисляются в порядке приоритета.",module,Magento_Tax
Sort Order,Порядок сортировки,module,Magento_Tax
Do you really want to delete this tax class?,Вы действительно хотите удалить этот налоговый класс?,module,Magento_Tax
Add New Tax Class,Добавить новый налоговый класс,module,Magento_Tax
Shipping Incl. Tax (%1),"Доставка, включая налог (%1)",module,Magento_Tax
Shipping Excl. Tax (%1),"Доставка, без налога (%1)",module,Magento_Tax
Subtotal (Excl.Tax),Итого (без налога),module,Magento_Tax
Subtotal (Incl.Tax),Итого (включая налог),module,Magento_Tax
Shipping & Handling (Excl.Tax),Доставка и Обработка (без налога),module,Magento_Tax
Shipping & Handling (Incl.Tax),Доставка и Обработка (включая налог),module,Magento_Tax
Grand Total (Excl.Tax),Итого (без налога),module,Magento_Tax
Grand Total (Incl.Tax),Итого (включая налог),module,Magento_Tax
Sales,Продажи,module,Magento_Tax
Tax,Налог,module,Magento_Tax
Manage Tax Rates,Управление налоговыми ставками,module,Magento_Tax
New Tax Rate,Новая налоговая ставка,module,Magento_Tax
Tax Zones and Rates,Налоговые зоны и ставки,module,Magento_Tax
We can't delete this tax rate right now.,Мы не можем удалить эту налоговую ставку в данный момент.,module,Magento_Tax
An error occurred while loading this tax rate.,Ошибка при загрузке этой налоговой ставки.,module,Magento_Tax
We can't save this rate right now.,Мы не можем сохранить эту ставку в данный момент.,module,Magento_Tax
You deleted the tax rate.,Вы удалили налоговую ставку.,module,Magento_Tax
We can't delete this rate because of an incorrect rate ID.,Мы не можем удалить эту ставку из-за неправильного идентификатора ставки.,module,Magento_Tax
Something went wrong deleting this rate.,Что-то пошло не так во время удаления этой ставки.,module,Magento_Tax
Edit Tax Rate,Редактировать налоговую ставку,module,Magento_Tax
You saved the tax rate.,Вы сохранили налоговую ставку.,module,Magento_Tax
Tax Rules,Налоговые правила,module,Magento_Tax
The tax rule has been deleted.,Налоговое правило удалено.,module,Magento_Tax
This rule no longer exists.,Это правило больше не существует.,module,Magento_Tax
Something went wrong deleting this tax rule.,Что-то пошло не так во время удаления этого налогового правила.,module,Magento_Tax
New Tax Rule,Новое налоговое правило,module,Magento_Tax
Edit Rule,Изменить правило,module,Magento_Tax
New Rule,Новое правило,module,Magento_Tax
You saved the tax rule.,Вы сохранили налоговое правило.,module,Magento_Tax
We can't save this tax rule right now.,Мы не можем сохранить эту налоговую ставку в данный момент.,module,Magento_Tax
Invalid name of tax class specified.,Указано неправильное название налогового класса.,module,Magento_Tax
We can't delete this tax class right now.,Мы не можем удалить налоговый класс в данный момент.,module,Magento_Tax
We can't save this tax class right now.,Мы не можем сохранить этот налоговый класс в данный момент.,module,Magento_Tax
Make sure all required information is valid.,"Убедитесь, что все необходимые данные правильные.",module,Magento_Tax
The Rate Percent should be a positive number.,Ставка в процентах должна быть положительным числом.,module,Magento_Tax
Maximum zip code length is 9.,Максимальная длина почтового индекса 9 символов.,module,Magento_Tax
Use digits only for the zip code.,Для почтового индекса используйте только цифры.,module,Magento_Tax
Range To should be equal or greater than Range From.,Диапазон от должен быть равен или больше чем Диапазон до.,module,Magento_Tax
The tax rate cannot be removed. It exists in a tax rule.,Налоговая ставка не может быть удалена. Она используется в налоговом правиле.,module,Magento_Tax
%fieldName is a required field.,%fieldName обязательное поле.,module,Magento_Tax
"Invalid value of ""%value"" provided for the %fieldName field.","Недопустимое значение ""%value"" предусмотрено %fieldName поле.",module,Magento_Tax
This class no longer exists.,Этот класс больше не существует.,module,Magento_Tax
You cannot delete this tax class because it is used in Tax Rules. You have to delete the rules it is used in first.,"Вы не можете удалить этот налоговый класс, так как он используется в налоговых правилах. Вначале необходимо удалить правила, использующие этот класс.",module,Magento_Tax
You cannot delete this tax class because it is used in existing %1(s).,"Вы не можете удалить этот налоговый класс, так как он используется для %1(s).",module,Magento_Tax
Custom price if available,"Индивидуальная цена, если доступна",module,Magento_Tax
Original price only,Только первоначальная цена,module,Magento_Tax
Shipping Address,Адрес доставки,module,Magento_Tax
Billing Address,Адрес плательщика,module,Magento_Tax
Shipping Origin,Место отправления,module,Magento_Tax
No (price without tax),Нет (цена без налога),module,Magento_Tax
Yes (only price with tax),Да (только цена с налогом),module,Magento_Tax
Both (without and with tax),Обе (с налогом и без),module,Magento_Tax
Invalid attribute %1,неправильный атрибут %1,module,Magento_Tax
Code,Код,module,Magento_Tax
Invalid type supplied,Получен неправильный тип,module,Magento_Tax
Class name and class type,Название класса и тип класса,module,Magento_Tax
No such entity with %fieldName = %fieldValue,Нет объекта с %fieldName = %fieldValue,module,Magento_Tax
Grand Total (Excl. Tax),Итого (без налога),module,Magento_Tax
Grand Total (Incl. Tax),Итого (включая налог),module,Magento_Tax
Shipping (Excl. Tax),Доставка (без налога),module,Magento_Tax
Shipping (Incl. Tax),Доставка (включая налог),module,Magento_Tax
Subtotal (Excl. Tax),Итого (без налога),module,Magento_Tax
Subtotal (Incl. Tax),Итого (включая налог),module,Magento_Tax
Subtotal,Итого,module,Magento_Tax
Unit Price,Цена за шт.,module,Magento_Tax
Row Total,Итог строки,module,Magento_Tax
Total,Итого,module,Magento_Tax
Before Discount,До скидки,module,Magento_Tax
After Discount,После скидки,module,Magento_Tax
Excluding Tax,Без налога,module,Magento_Tax
Including Tax,Включая налог,module,Magento_Tax
None,Отсутствует,module,Magento_Tax
Including and Excluding Tax,Без налога и включая налог,module,Magento_Tax
Warning tax configuration can result in rounding errors. ,Предупреждение. Настройки налогов могут привести к ошибкам округления. ,module,Magento_Tax
Store(s) affected: ,Влияет на магазин(ы): ,module,Magento_Tax
"Click on the link to <a href=""%1"">ignore this notification</a>","Нажмите на ссылку, чтобы <a href=""%1"">проигнорировать это уведомление</a>",module,Magento_Tax
"Warning tax discount configuration might result in different discounts
                                than a customer might expect. ","Предупреждение. Настройки налогов для скидок могут привести к суммам,
                                отличным от тех, что ожидает клиент. ",module,Magento_Tax
"Please see <a href=""%1"">documentation</a> for more details. ","Дополнительная информация доступна в <a href=""%1"">документации</a>. ",module,Magento_Tax
"Click here to go to <a href=""%1"">Tax Configuration</a> and change your settings.","Нажмите сюда для перехода на страницу <a href=""%1"">конфигурации налогов</a> и измените ваши настройки.",module,Magento_Tax
"Invalid type of tax class ""%1""","Неправильный тип налогового класса ""%1""",module,Magento_Tax
Updating classType is not allowed.,Обновление типа класса не разрешено.,module,Magento_Tax
A class with the same name already exists for ClassType %1.,Класс с таким же названием уже существует для типа класса %1.,module,Magento_Tax
customer group,группа клиента,module,Magento_Tax
product,товар,module,Magento_Tax
Excl. tax:,Без налога:,module,Magento_Tax
Incl. Tax,Включая налог,module,Magento_Tax
Entity already exists,Сущность уже существует,module,Magento_Tax
Cannot save titles,Невозможно сохранить заголовки,module,Magento_Tax
Some Message,Какое-то сообщение,module,Magento_Tax
Something went wrong,Что-то пошло не так,module,Magento_Tax
Could not save,Невозможно сохранить,module,Magento_Tax
No such entity,Нет такой сущности,module,Magento_Tax
Excl. Tax,Без налога,module,Magento_Tax
Note:,Примечание:,module,Magento_Tax
Leave this field empty if you wish to use the tax identifier.,"Оставьте это поле пустым, если хотите использовать идентификатор налога.",module,Magento_Tax
An error occurred,Произошла ошибка,module,Magento_Tax
Do you really want to delete this tax rate?,Вы действительно хотите удалить эту налоговую ставку?,module,Magento_Tax
Save,Сохранить,module,Magento_Tax
Add New Class,Добавить класс,module,Magento_Tax
Grand Total Excl. Tax,Итого без налога,module,Magento_Tax
Grand Total Incl. Tax,"Итого, включая налог",module,Magento_Tax
Back,Вернуться,module,Magento_Theme
Save and Continue,Сохранить и продолжить,module,Magento_Theme
Save Configuration,Сохранить конфигурацию,module,Magento_Theme
Default,По умолчанию,module,Magento_Theme
Themes,Темы,module,Magento_Theme
Save and Continue Edit,Сохранить и продолжить редактирование,module,Magento_Theme
Are you sure you want to delete this theme?,Вы действительно хотите удалить эту тему?,module,Magento_Theme
Theme: %1,Тема: %1,module,Magento_Theme
New Theme,Новая тема,module,Magento_Theme
Theme CSS,CSS Темы,module,Magento_Theme
Theme CSS Assets,CSS ресурсы темы,module,Magento_Theme
Select CSS File to Upload,Выберите CSS файл для закачки,module,Magento_Theme
Upload CSS File,Закачать CSS файл,module,Magento_Theme
Download CSS File,Скачать CSS файл,module,Magento_Theme
Manage,Управление,module,Magento_Theme
Upload Images,Закачать изображения,module,Magento_Theme
